"CAINC1 County and MSA personal income summary: personal income, population, per capita personal income"
"CAINC1 County and MSA personal income summary: personal income, population, per capita personal income"
Metropolitan Statistical Area
GeoFips,GeoName,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
26380,"Houma-Thibodaux, LA (Metropolitan Statistical Area)",1.5,1.8,2.3,1.0,1.2,2.7,2.4,2.2,2.0,2.6,2.5,3.1,2.5,0.8,-0.2,0.1,-0.5,-2.0,-0.6,-0.4,-0.2,0.9,0.6,0.3,0.5,0.5,0.7,1.1,1.2,0.5,0.0,0.4,0.7,0.7,0.6,0.6,2.0,0.5,0.8,0.3,0.2,0.2,0.1,0.5,0.6,0.3,-0.3,-0.8,-0.4,-0.5,-0.4,-0.1,-3.0,-0.9
26420,"Houston-The Woodlands-Sugar Land, TX (Metropolitan Statistical Area)",2.0,3.1,2.6,2.9,3.3,4.3,4.2,3.9,4.1,4.0,4.6,4.3,5.9,2.9,0.5,0.2,1.1,-1.1,-0.3,1.5,2.9,2.9,2.7,2.2,1.9,1.8,2.1,2.1,2.4,2.4,2.0,2.1,2.5,2.0,1.9,2.0,3.6,2.2,2.4,2.6,2.1,1.8,2.1,2.3,2.7,2.6,2.0,1.3,1.1,1.2,1.3,1.1,1.7,1.9
26580,"Huntington-Ashland, WV-KY-OH (Metropolitan Statistical Area)",-0.1,1.8,0.9,0.0,0.4,1.0,2.1,1.7,1.0,1.4,0.9,-0.1,-0.5,0.3,-0.7,-0.8,-1.3,-0.8,-0.8,-0.4,-0.1,0.7,0.6,0.9,0.5,0.3,0.2,0.1,0.0,-0.1,-0.1,-0.3,0.0,0.4,0.0,0.1,0.3,0.1,0.1,0.3,0.1,0.2,0.1,-0.1,-0.2,-0.3,-0.4,-0.7,-0.7,-0.7,-0.4,-0.8,-0.8,-0.5
26620,"Huntsville, AL (Metropolitan Statistical Area)",1.9,1.0,0.8,0.4,-0.6,0.1,1.1,1.0,0.5,0.8,1.5,0.9,1.4,1.9,1.8,2.4,2.1,2.4,2.6,2.1,1.6,2.6,3.0,3.2,1.4,0.0,0.6,0.8,1.9,0.9,1.3,1.3,1.6,1.6,1.5,2.1,2.7,2.4,2.7,2.4,1.8,1.7,1.4,1.5,1.4,1.2,1.4,1.7,1.9,2.0,2.5,1.9,2.1,2.5
26820,"Idaho Falls, ID (Metropolitan Statistical Area)",1.2,0.1,3.4,0.9,4.2,2.8,2.5,3.3,4.0,1.6,1.0,1.5,-0.3,1.0,1.0,0.5,0.7,1.3,0.5,0.4,1.6,2.9,2.8,1.6,1.4,0.5,0.0,0.7,0.9,1.0,1.6,1.0,1.6,2.0,2.9,2.7,3.2,3.5,3.3,2.5,1.7,1.1,1.1,0.7,0.9,1.4,2.3,2.3,2.3,2.3,2.6,2.9,1.6,1.7
26900,"Indianapolis-Carmel-Anderson, IN (Metropolitan Statistical Area)",1.7,0.7,0.8,0.4,0.7,-0.2,0.3,0.4,0.7,0.4,0.5,0.1,0.1,0.1,0.6,0.5,0.6,1.0,0.7,1.0,1.4,1.8,1.6,1.7,1.6,1.4,1.4,1.3,1.3,1.5,1.5,1.4,1.2,1.2,1.2,1.3,1.6,1.4,1.3,1.3,1.1,1.1,1.1,1.4,1.0,0.9,1.2,1.2,1.3,1.1,0.9,0.7,0.6,0.8
26980,"Iowa City, IA (Metropolitan Statistical Area)",5.2,1.5,0.0,1.8,1.4,0.4,2.9,0.4,0.4,2.1,0.6,1.5,0.8,1.1,1.2,1.1,0.7,0.9,2.0,1.6,2.0,0.9,1.8,1.3,1.7,1.3,0.8,1.1,1.0,1.6,1.4,1.8,1.1,1.3,1.7,1.1,1.4,1.7,1.8,1.9,1.0,1.9,2.0,2.0,1.7,1.4,1.2,1.5,0.7,0.8,0.7,1.1,1.1,0.4
27060,"Ithaca, NY (Metropolitan Statistical Area)",1.0,0.3,3.7,4.0,2.7,-0.1,0.7,0.3,0.2,0.8,0.2,0.9,0.3,0.4,0.3,0.8,-0.1,0.6,1.8,1.5,1.0,1.1,0.4,0.5,0.3,0.5,-0.6,-0.1,-0.2,0.6,0.0,0.9,0.8,0.8,0.5,-0.1,0.2,0.3,0.5,1.1,0.3,0.5,1.3,1.3,0.3,0.1,0.3,0.1,0.1,0.0,-5.9,6.2,-1.6,-0.7
27100,"Jackson, MI (Metropolitan Statistical Area)",0.3,0.3,0.5,0.8,1.0,0.7,0.4,1.2,0.8,0.2,-0.2,-0.1,-0.8,-1.5,-1.7,-0.5,0.5,1.7,0.4,0.3,0.9,0.6,0.3,0.6,-0.1,0.7,0.6,0.7,0.4,0.7,1.0,0.7,0.7,0.8,0.0,0.6,0.2,0.0,-1.5,-0.4,0.0,-0.1,0.4,0.0,0.1,0.1,-0.4,0.4,0.2,0.1,-0.7,0.0,-0.3,-0.2
27140,"Jackson, MS (Metropolitan Statistical Area)",0.5,2.4,1.9,1.8,2.9,1.9,1.5,1.5,2.1,1.6,1.4,0.9,0.7,0.9,1.0,1.6,0.5,0.3,-0.2,0.2,0.7,0.7,1.0,0.8,1.2,1.1,1.4,1.1,1.3,0.7,0.9,0.3,0.4,0.8,1.2,0.9,1.6,0.4,0.5,0.4,0.8,0.9,0.4,0.2,0.2,0.1,0.3,0.0,-0.3,-0.4,-0.9,-0.6,-0.7,-0.1
27180,"Jackson, TN (Metropolitan Statistical Area)",0.6,1.6,2.4,0.6,0.6,0.3,1.0,0.7,0.2,0.8,1.1,0.1,-0.3,-0.7,0.4,0.5,-0.3,-0.4,-0.2,0.0,0.3,1.1,1.3,1.4,1.2,1.6,1.2,1.2,1.2,1.1,0.7,0.6,0.2,-0.1,0.9,0.5,0.9,0.5,0.6,0.6,0.6,0.0,0.2,0.1,-0.2,-0.3,-0.1,0.1,0.1,0.2,0.4,0.0,0.5,0.2
27260,"Jacksonville, FL (Metropolitan Statistical Area)",0.6,1.8,1.8,2.1,4.2,0.4,1.1,0.9,1.5,0.8,2.7,1.9,1.7,1.9,2.7,2.9,3.1,2.5,2.5,0.9,3.1,2.5,2.3,1.3,1.4,1.6,3.1,2.3,1.7,1.4,1.5,1.9,2.0,1.9,2.5,2.1,2.7,1.9,1.2,0.9,1.1,1.1,1.3,1.3,1.8,2.2,2.4,2.1,2.0,1.9,1.9,1.8,2.1,2.2
27340,"Jacksonville, NC (Metropolitan Statistical Area)",2.0,-1.7,-6.1,-1.6,3.4,17.0,2.3,1.0,1.8,-4.5,0.3,2.3,2.4,4.5,3.3,3.9,3.7,2.2,1.1,4.5,0.6,0.8,-3.3,1.0,-0.7,0.3,1.0,-0.5,1.9,-0.8,0.7,0.3,1.5,-1.9,5.6,-1.0,2.5,1.3,3.6,2.4,8.0,-0.9,3.1,0.9,-0.2,0.7,-0.3,1.4,0.9,2.9,2.1,-0.8,1.5,2.2
27500,"Janesville-Beloit, WI (Metropolitan Statistical Area)",1.6,0.3,0.8,1.0,1.0,1.2,-0.2,0.3,0.1,1.3,-0.4,-0.7,-0.3,-0.2,0.0,0.1,-0.1,-1.4,0.7,1.2,1.2,1.0,1.2,1.0,1.1,1.5,1.2,0.1,0.5,0.5,0.6,0.5,0.3,0.4,0.9,0.7,1.1,0.9,0.5,-0.1,-0.1,-0.2,0.2,0.2,0.4,0.1,0.2,0.6,0.4,0.2,0.0,0.2,-0.2,0.3
27620,"Jefferson City, MO (Metropolitan Statistical Area)",-0.2,0.6,3.2,0.9,1.5,2.1,1.6,1.3,3.0,1.4,3.3,1.0,0.7,1.1,0.8,-0.3,1.2,0.7,0.3,0.5,0.7,1.6,1.4,1.5,1.4,2.1,1.9,1.6,1.2,1.1,1.1,0.5,0.9,0.7,-0.4,1.3,0.8,0.5,0.9,0.7,0.7,0.3,0.0,0.2,0.0,0.1,0.3,0.0,0.1,-0.3,-1.0,0.3,0.3,0.3
27740,"Johnson City, TN (Metropolitan Statistical Area)",1.0,2.6,2.7,0.6,1.6,1.6,2.8,-0.2,0.9,1.8,1.5,1.3,0.3,0.4,0.5,-0.2,-0.1,0.0,-0.1,0.2,0.9,1.3,1.1,1.4,1.3,1.4,1.5,1.5,1.0,0.9,1.0,0.1,1.0,1.1,0.7,1.0,1.5,1.0,1.3,0.7,0.7,0.4,0.6,0.1,-0.1,0.3,0.7,0.4,0.7,0.5,0.5,-0.1,1.5,1.4
27780,"Johnstown, PA (Metropolitan Statistical Area)",-0.6,0.9,0.4,-0.1,-0.4,0.2,0.7,0.1,-1.1,-0.9,-1.8,-0.8,-1.6,-0.9,-0.7,-1.7,-1.4,-1.1,-1.5,-1.2,-0.6,-0.3,-0.1,-0.3,-0.6,-0.5,-0.8,-0.8,-1.1,-1.1,-1.2,-0.8,-0.7,-0.7,-0.6,-0.6,-0.6,-0.6,-0.4,-0.3,-0.4,-0.3,-0.4,-1.6,-0.6,-0.8,-0.8,-0.8,-0.8,-0.7,-0.6,-0.7,-0.6,-0.6
27860,"Jonesboro, AR (Metropolitan Statistical Area)",0.7,3.7,1.5,1.5,0.9,0.7,2.2,1.6,0.7,0.6,-0.6,-0.2,-0.9,-0.3,0.4,0.4,0.1,1.4,1.0,0.8,1.4,0.2,1.9,2.0,1.0,2.0,1.8,1.4,1.4,0.9,1.5,0.6,0.4,0.9,1.1,1.1,1.8,1.3,1.5,1.9,0.9,1.2,1.1,1.2,0.7,1.2,1.1,0.9,1.1,0.9,0.9,-0.1,0.6,0.8
27900,"Joplin, MO (Metropolitan Statistical Area)",-0.8,1.2,2.6,1.7,1.3,0.1,0.5,1.6,1.0,1.5,0.9,0.8,0.3,0.3,0.8,0.6,0.5,0.8,0.3,0.5,0.6,1.1,1.6,1.9,1.9,1.8,1.8,1.6,1.5,1.1,1.2,0.6,1.0,1.2,1.2,1.3,1.5,1.5,0.9,1.0,0.8,-1.0,0.4,0.5,0.5,0.5,0.5,0.5,0.2,0.6,0.5,0.6,0.7,0.9
27980,"Kahului-Wailuku-Lahaina, HI (Metropolitan Statistical Area)",-0.9,12.6,-0.6,2.3,1.8,5.6,6.2,4.3,5.1,5.4,3.0,3.4,4.1,3.8,3.6,2.6,2.6,3.6,3.6,3.3,5.1,3.8,2.8,3.1,2.5,2.7,2.4,1.7,1.5,1.2,2.3,2.6,1.6,2.2,2.2,2.0,1.6,1.6,2.2,1.3,1.1,1.1,1.1,1.1,1.1,0.3,0.8,0.3,0.4,0.0,0.0,0.0,-0.3,-0.1
28020,"Kalamazoo-Portage, MI (Metropolitan Statistical Area)",2.8,0.1,0.6,-0.9,0.7,0.5,1.1,0.8,0.7,0.6,1.1,0.2,0.2,-0.5,0.3,0.6,0.9,1.1,1.2,0.6,0.6,0.5,1.0,1.0,0.5,0.7,0.7,0.5,0.5,0.5,0.6,0.4,0.8,0.8,-0.5,0.3,0.4,0.5,0.6,0.9,0.7,0.6,0.9,0.6,0.5,0.1,0.5,0.5,0.5,0.0,0.1,-0.5,0.1,0.5
28100,"Kankakee, IL (Metropolitan Statistical Area)",0.3,1.4,1.1,-0.3,0.4,0.2,0.5,1.2,1.4,1.2,-1.3,-0.3,-1.3,-1.6,-1.1,-1.5,-1.1,-0.2,-0.2,0.1,1.0,1.1,1.7,1.6,1.0,0.2,0.4,0.6,0.3,0.4,0.2,0.6,0.4,0.8,0.9,1.1,1.7,1.6,1.0,0.4,0.2,0.0,-0.6,-0.3,-0.9,-0.2,-0.8,-0.6,-0.7,-0.4,-1.0,-0.6,-0.6,-0.1
28140,"Kansas City, MO-KS (Metropolitan Statistical Area)",1.6,0.9,0.5,1.0,-0.3,-0.5,0.6,0.2,0.9,0.5,0.6,0.4,0.3,0.5,1.1,1.2,1.2,1.4,1.1,0.6,1.0,1.1,1.0,1.2,1.2,1.0,1.3,1.3,1.2,1.1,1.2,1.1,1.2,0.9,0.9,0.9,1.2,1.2,1.0,1.1,1.0,0.7,0.8,0.9,0.9,0.9,1.1,1.1,0.9,0.7,0.7,0.4,0.2,0.6
28420,"Kennewick-Richland, WA (Metropolitan Statistical Area)",3.2,0.6,1.0,0.2,3.6,6.5,7.4,6.0,8.0,6.7,5.5,2.7,2.5,-2.4,-1.3,-0.7,0.1,0.7,-0.5,-0.4,3.6,3.1,3.6,4.0,4.1,3.2,0.6,1.3,1.3,1.5,1.9,1.9,3.2,3.1,2.3,2.4,2.3,2.3,3.5,3.5,4.1,3.1,1.8,1.0,1.3,1.8,1.7,2.3,1.8,1.6,1.4,1.4,0.9,0.9
28660,"Killeen-Temple, TX (Metropolitan Statistical Area)",4.9,2.8,11.0,11.9,2.4,-0.3,4.0,1.1,1.9,-1.8,-2.0,2.1,2.7,1.3,1.0,3.2,0.3,2.5,1.0,1.6,1.1,-1.4,1.9,5.9,7.4,1.7,1.7,1.0,1.1,0.0,2.3,1.0,1.4,0.5,2.0,2.2,2.2,4.2,3.0,0.8,3.3,1.2,2.9,0.3,0.8,1.6,1.1,1.7,2.0,2.4,1.7,2.1,1.5,1.4
28700,"Kingsport-Bristol, TN-VA (Metropolitan Statistical Area) *",0.6,2.2,1.1,1.4,1.6,1.3,1.4,1.1,1.6,1.2,1.4,0.4,0.2,-0.5,-0.2,-0.2,-0.4,0.1,-0.5,-0.1,0.2,1.0,1.2,1.0,0.5,1.1,0.8,0.7,0.7,0.5,0.2,0.0,0.2,0.4,0.1,0.6,0.7,0.7,0.4,0.4,0.1,-0.1,-0.2,-0.3,-0.2,-0.3,-0.1,0.1,0.1,0.2,0.2,0.3,0.8,0.6
28740,"Kingston, NY (Metropolitan Statistical Area)",1.8,3.1,2.3,1.9,0.7,1.3,1.1,-0.1,0.7,0.6,-0.9,-0.3,0.1,0.4,0.7,0.2,-0.1,1.3,0.6,0.9,1.0,1.7,1.2,1.0,-0.2,0.1,0.5,0.5,0.5,0.8,0.7,0.4,0.9,0.5,0.5,0.3,0.2,0.0,0.2,-0.3,-0.1,0.2,-0.3,-0.2,0.1,-0.2,-0.1,0.0,0.1,-0.1,-0.2,1.2,-0.6,0.0
28940,"Knoxville, TN (Metropolitan Statistical Area)",0.8,2.4,1.3,1.0,1.1,1.9,2.2,1.8,1.3,1.8,1.9,1.1,1.0,0.3,-0.3,0.0,-0.5,0.5,0.9,0.9,0.9,1.8,1.9,1.6,1.8,1.8,1.4,1.0,0.7,0.8,0.8,0.9,0.9,1.1,1.0,1.3,1.8,1.5,1.3,0.8,0.6,0.6,0.6,0.5,0.5,0.6,0.9,1.1,1.0,0.8,1.1,1.2,1.8,1.4
29020,"Kokomo, IN (Metropolitan Statistical Area)",1.8,0.7,1.1,1.1,1.7,-0.4,-0.2,0.5,0.1,0.1,-0.6,-0.8,-1.3,-0.6,0.2,-0.3,-0.8,-1.7,-1.6,-0.3,0.3,1.2,0.7,0.9,0.4,0.4,0.9,0.0,-0.4,0.5,0.2,0.0,-0.4,0.0,-0.3,0.1,-0.5,-0.2,-0.3,-0.9,0.1,0.2,0.2,0.0,0.0,-0.2,0.1,0.0,0.2,0.5,0.1,0.1,-0.1,0.3
29100,"La Crosse-Onalaska, WI-MN (Metropolitan Statistical Area)",0.5,1.1,-0.6,1.4,1.6,2.8,-0.9,2.5,3.0,1.7,-1.5,0.7,0.5,0.1,1.0,0.6,0.2,0.9,0.7,0.6,0.9,0.8,1.3,1.2,1.0,0.9,0.8,0.5,0.7,0.5,0.8,0.5,0.5,0.4,0.2,0.4,0.5,0.8,0.6,0.9,0.7,0.4,1.1,0.5,0.6,0.4,0.2,0.4,0.2,0.2,0.4,-1.2,0.6,0.1
29180,"Lafayette, LA (Metropolitan Statistical Area)",1.2,1.4,2.0,1.5,1.5,1.7,2.6,2.1,1.9,2.2,2.8,2.7,3.9,2.1,-0.2,0.6,0.4,-2.0,-1.4,0.0,-0.1,1.3,1.1,1.4,1.1,1.1,1.1,1.3,1.1,0.7,0.2,0.4,0.8,0.6,0.7,0.9,2.5,0.8,1.1,1.1,0.7,0.5,0.5,1.0,0.8,0.7,0.1,-0.4,-0.3,-0.3,-0.2,0.3,0.2,0.2
29200,"Lafayette-West Lafayette, IN (Metropolitan Statistical Area)",1.5,1.4,2.4,-0.8,1.4,-0.1,1.3,1.1,1.2,0.9,0.1,0.5,0.6,0.1,-0.4,0.3,0.0,0.3,1.0,1.5,0.0,1.5,1.4,1.7,1.1,1.4,1.1,0.7,0.8,0.9,0.9,1.0,0.6,1.0,0.7,1.6,2.1,1.5,1.4,1.3,0.6,0.8,1.1,0.9,0.6,0.6,1.2,0.0,0.7,0.1,0.1,0.5,0.4,0.3
29340,"Lake Charles, LA (Metropolitan Statistical Area)",0.6,0.7,1.6,1.1,0.3,0.7,1.5,1.7,1.3,2.6,3.2,1.8,1.7,0.4,-0.2,-0.7,-0.9,-0.6,-0.7,-0.7,-0.1,1.1,0.7,0.8,1.1,1.3,1.5,0.9,0.7,0.5,0.0,-0.2,0.1,0.6,0.5,0.4,-1.6,0.8,0.9,0.8,1.1,0.8,0.8,1.1,1.1,1.5,1.7,1.5,1.0,0.8,0.2,-5.4,-1.3,0.6
29420,"Lake Havasu City-Kingman, AZ (Metropolitan Statistical Area)",7.1,9.1,8.2,9.5,7.5,7.7,7.8,2.0,6.2,12.5,9.0,3.9,6.7,2.3,5.2,5.1,6.5,2.6,6.6,5.7,9.7,7.1,6.2,6.5,6.2,6.0,4.7,3.3,3.0,3.6,3.9,2.6,3.6,3.9,4.6,4.6,3.9,1.8,0.2,-0.2,0.3,1.1,0.1,-0.2,0.0,0.4,0.3,0.7,1.2,1.5,1.6,1.4,1.7,1.3
29460,"Lakeland-Winter Haven, FL (Metropolitan Statistical Area)",1.5,4.8,4.5,3.8,4.6,3.8,1.8,2.2,1.7,3.8,3.6,2.8,2.1,1.8,2.4,2.6,2.3,2.2,2.4,2.3,2.4,1.8,1.9,1.4,2.2,2.0,1.6,2.0,1.7,1.4,1.6,1.5,1.7,2.3,2.9,3.7,3.8,3.1,1.5,0.7,0.7,0.9,0.7,1.0,1.7,2.0,2.5,2.7,2.9,2.3,2.6,3.5,4.3,3.8
29540,"Lancaster, PA (Metropolitan Statistical Area)",1.8,1.8,1.5,1.4,1.0,1.4,0.8,1.1,1.0,1.3,1.1,1.0,1.1,1.4,1.2,1.1,1.8,2.4,2.1,1.8,1.8,1.5,1.1,1.2,1.2,1.2,0.9,0.9,0.9,0.8,0.9,0.7,1.0,1.0,1.0,1.0,1.3,1.1,1.0,0.9,0.8,0.8,0.7,0.7,0.7,0.6,0.6,0.7,0.6,0.4,0.2,0.6,0.1,0.3
29620,"Lansing-East Lansing, MI (Metropolitan Statistical Area)",2.0,1.1,1.0,1.8,1.2,0.5,0.4,0.9,1.4,1.0,1.3,0.2,-1.4,-0.7,0.0,0.5,1.5,1.0,0.6,0.1,0.6,0.8,0.5,0.5,0.3,0.2,0.8,0.2,-0.1,-0.1,0.3,0.7,0.7,0.6,0.7,0.1,0.1,0.0,-0.2,-0.2,0.2,0.2,0.0,0.1,0.2,0.1,0.5,0.4,-0.1,0.0,-0.3,-2.5,2.3,0.2
29700,"Laredo, TX (Metropolitan Statistical Area)",-1.9,5.5,4.5,2.5,-6.9,7.3,6.6,3.5,2.4,3.3,3.8,4.6,5.7,3.9,1.0,1.4,3.3,2.1,1.6,2.7,3.5,4.2,5.0,5.1,4.3,3.9,2.5,3.2,3.3,3.3,2.9,3.0,2.8,2.8,2.9,2.7,2.5,2.3,2.4,2.3,2.1,1.4,1.4,1.1,0.7,0.5,0.5,0.1,0.1,0.2,0.1,0.0,0.1,0.6
29740,"Las Cruces, NM (Metropolitan Statistical Area)",1.8,3.5,5.3,0.5,2.6,3.9,4.0,3.6,4.4,1.7,3.5,2.7,3.8,4.0,4.5,3.4,3.6,3.8,4.0,2.3,2.7,3.4,4.1,4.1,2.9,2.2,2.9,2.1,1.8,1.1,0.7,0.8,1.1,2.0,1.6,2.3,2.4,2.1,1.5,2.3,2.3,1.4,0.6,-0.1,-0.2,0.0,0.2,0.7,0.5,0.6,1.1,0.8,0.8,0.8
29820,"Las Vegas-Henderson-Paradise, NV (Metropolitan Statistical Area)",3.2,6.1,4.9,3.9,5.5,4.3,5.2,5.5,5.9,6.9,6.3,5.0,4.3,3.2,2.8,3.0,3.5,5.3,5.8,6.8,9.4,7.9,5.1,5.2,7.8,6.5,6.2,7.0,6.3,5.6,5.5,4.8,4.3,4.0,5.0,4.0,4.3,3.6,2.4,1.4,0.6,0.3,1.2,1.2,1.6,2.0,1.8,1.8,1.9,1.9,1.7,0.9,1.2,0.6
29940,"Lawrence, KS (Metropolitan Statistical Area)",2.3,2.4,1.9,1.8,1.6,-3.6,1.5,2.3,4.4,1.6,2.0,2.2,0.5,0.0,1.0,2.2,3.3,2.2,3.5,1.7,2.7,1.8,2.0,3.0,2.0,1.9,2.2,2.5,1.9,2.0,0.8,1.0,1.3,1.0,1.2,0.8,1.4,0.7,1.0,0.9,1.0,0.9,0.5,1.0,1.2,1.2,1.1,0.2,0.4,0.5,-0.2,0.6,0.4,0.5
30020,"Lawton, OK (Metropolitan Statistical Area)",-4.1,-0.1,-6.6,2.1,1.3,1.6,7.6,1.1,1.6,-1.8,-1.6,1.3,3.8,2.1,-0.8,-0.6,-1.1,-0.5,-1.6,-3.4,-0.8,-0.2,8.1,-1.5,-0.1,-1.5,0.0,-0.7,-0.3,0.4,-0.7,-1.4,-0.1,-2.0,4.1,-0.7,1.2,2.3,-1.3,1.6,4.3,0.6,0.2,-1.3,0.0,-0.8,-1.7,0.3,-0.8,0.0,-0.1,0.9,-0.1,-0.5
30140,"Lebanon, PA (Metropolitan Statistical Area)",1.4,2.7,0.5,1.6,0.2,18.0,-12.9,-0.1,1.2,0.7,-1.1,0.7,0.8,-0.3,0.0,0.1,0.3,0.8,0.9,0.3,1.0,1.0,0.7,0.6,0.6,0.3,0.5,0.3,0.7,0.3,0.3,0.5,0.6,1.2,1.2,1.2,1.7,1.5,1.1,1.1,0.6,0.8,0.9,0.3,0.7,0.8,0.8,0.8,1.3,0.3,0.3,0.3,0.1,0.2
30300,"Lewiston, ID-WA (Metropolitan Statistical Area)",1.6,1.3,3.6,0.1,0.4,0.2,1.9,0.6,1.3,1.0,2.2,0.2,-0.6,-0.4,1.2,0.0,-0.7,0.3,-0.1,1.9,1.1,1.9,2.2,2.1,2.3,1.3,1.1,0.9,0.4,-0.1,-0.2,-0.9,0.3,1.0,0.7,0.7,1.1,0.4,0.5,0.4,1.0,0.8,0.2,1.0,0.3,0.3,0.7,0.8,0.3,0.4,0.7,0.8,0.7,0.1
30340,"Lewiston-Auburn, ME (Metropolitan Statistical Area)",0.6,1.6,0.9,1.4,0.8,-0.3,1.7,1.1,0.7,0.8,-0.1,0.0,-0.7,0.4,0.8,0.1,0.1,1.2,2.2,1.7,0.1,-0.4,-0.6,0.1,-0.3,-0.3,-0.8,-0.4,0.6,0.3,0.4,0.4,0.8,1.0,0.7,0.5,0.5,-0.2,0.5,-0.4,-0.1,0.0,0.3,0.0,0.4,0.0,0.4,0.3,0.7,0.6,0.5,1.4,0.4,0.5
30460,"Lexington-Fayette, KY (Metropolitan Statistical Area)",2.7,2.3,3.0,2.0,3.0,0.5,1.9,1.7,1.1,1.6,0.4,0.5,0.8,0.6,0.3,1.6,1.4,1.1,1.2,0.5,1.5,1.6,2.1,1.8,1.5,1.2,1.6,1.3,1.7,1.7,1.4,1.1,0.9,1.6,1.2,1.6,2.0,1.4,1.8,1.6,1.3,1.1,1.3,1.1,0.8,1.2,0.8,1.1,0.5,0.4,0.5,-0.1,0.2,0.4
30620,"Lima, OH (Metropolitan Statistical Area)",0.7,0.3,-0.7,-0.4,0.4,0.2,-0.9,0.6,-0.6,1.3,0.8,-0.4,-1.7,-0.8,0.6,0.0,0.1,0.3,0.4,-0.2,-0.4,0.1,0.3,0.0,-0.1,-0.3,-0.2,-0.4,-0.5,-0.4,0.4,-0.1,0.0,-1.0,-0.6,0.0,-0.1,0.0,0.1,-0.2,-0.2,-0.3,-0.7,-0.2,-0.2,-0.7,-0.4,-0.5,-0.4,-0.3,-0.4,-0.3,-0.7,-0.3
30700,"Lincoln, NE (Metropolitan Statistical Area)",2.1,2.4,3.9,0.5,1.8,-0.4,0.1,0.9,1.1,0.7,2.4,1.1,0.5,0.6,0.9,0.7,0.6,0.7,1.2,1.5,1.6,1.4,1.9,2.1,1.3,1.9,1.4,1.4,1.4,1.1,1.6,1.2,1.4,1.5,0.9,1.3,1.2,1.2,1.3,1.1,1.1,1.3,1.3,1.3,1.9,1.2,1.4,1.1,0.9,0.7,0.7,0.1,0.3,0.7
30780,"Little Rock-North Little Rock-Conway, AR (Metropolitan Statistical Area)",2.1,2.9,2.8,2.9,3.7,1.0,1.8,1.7,1.8,1.3,2.1,0.6,0.6,0.8,1.1,1.1,1.1,1.1,0.2,0.7,0.8,1.2,1.7,1.7,1.2,1.3,1.5,1.2,1.0,1.2,1.2,0.9,1.0,1.1,1.4,1.4,2.0,1.5,1.6,1.5,1.5,1.2,1.0,0.8,0.7,0.4,0.4,0.5,0.4,0.3,0.6,0.4,0.8,0.8
30860,"Logan, UT-ID (Metropolitan Statistical Area)",1.2,2.0,4.1,2.9,2.5,3.0,2.6,3.2,2.6,2.7,4.1,3.8,3.2,3.0,1.6,0.7,0.5,1.1,1.6,1.6,1.1,3.3,3.6,3.4,3.4,3.3,2.8,2.0,2.2,0.6,1.7,1.0,2.8,1.5,1.8,1.6,0.7,2.3,3.0,3.1,2.6,1.4,1.1,1.1,1.0,1.7,2.5,1.9,1.9,1.6,1.7,2.8,2.1,1.7
30980,"Longview, TX (Metropolitan Statistical Area)",3.2,1.9,2.3,1.1,1.9,2.9,2.0,2.8,2.8,3.5,2.9,2.5,4.8,1.7,0.0,-0.5,-0.5,-0.9,-0.5,-0.5,0.3,0.9,0.6,0.9,0.7,1.3,1.1,0.8,0.6,0.5,0.0,0.6,0.8,0.7,0.9,0.8,1.3,0.8,1.0,1.5,0.8,0.7,0.2,-0.2,0.2,0.2,0.0,0.3,0.2,0.4,0.2,0.6,0.8,1.0
31020,"Longview, WA (Metropolitan Statistical Area)",1.3,1.5,-1.0,3.0,1.2,3.4,-0.1,0.4,1.2,3.4,1.9,0.1,-0.8,-0.1,0.3,-0.6,-1.3,1.0,1.4,1.8,1.8,2.1,1.3,1.4,1.5,1.7,1.2,1.2,1.0,0.6,0.2,0.7,0.8,0.2,1.1,1.0,2.7,1.6,0.9,0.4,0.2,-0.1,-0.7,-0.2,0.3,1.2,1.6,1.9,1.7,1.5,0.9,0.6,0.3,0.7
31080,"Los Angeles-Long Beach-Anaheim, CA (Metropolitan Statistical Area)",1.3,1.3,0.1,0.6,1.2,1.0,1.6,0.9,1.6,1.0,1.7,1.7,2.1,2.0,1.6,1.9,2.6,2.0,1.5,1.6,1.1,0.9,1.3,0.7,0.3,0.3,0.7,1.2,1.4,1.4,1.1,1.0,0.8,0.7,0.3,-0.1,-0.4,-0.3,0.5,0.6,0.5,0.7,0.7,0.7,0.6,0.5,0.3,0.1,-0.2,-0.4,-0.4,-1.6,-0.8,-0.6
31140,"Louisville/Jefferson County, KY-IN (Metropolitan Statistical Area)",1.4,1.5,0.3,1.2,0.8,0.3,0.5,0.1,0.7,0.4,-0.3,-0.1,0.2,-0.1,-0.2,-0.2,-0.1,0.0,-0.1,0.1,0.4,1.0,1.0,1.0,0.9,0.9,0.8,0.8,0.8,1.0,0.9,0.7,0.7,1.0,0.9,0.9,1.3,1.3,1.2,0.9,0.8,0.7,0.8,1.1,0.7,0.7,0.6,0.7,0.3,0.4,0.4,-0.2,0.0,0.3
